Order ID,Customer ID,Category,Cookies Shipped,Revenue,Cost,Order Date,Ship Date,Order Status
162413,152689, YT Restaurants, $58.00 , $290.00 , $145.00 ,11/22/2019,11/27/2019,Shipped
275047,325698, Cascade Grovers, $745.00 ," $3,725.00 "," $1,862.50 ",11/24/2019,11/26/2019,Shipped
131485,325698, Cascade Grovers, $450.00 ," $2,250.00 "," $1,125.00 ",11/24/2019,11/26/2019,Shipped
785975,325698, Cascade Grovers, $960.00 ," $4,800.00 "," $2,400.00 ",11/21/2019,11/25/2019,Shipped
653497,785432, Park & Eat LLC, $245.00 ," $1,225.00 ", $612.50 ,11/20/2019,11/25/2019,Shipped
634707,152689, YT Restaurants, $453.00 ," $2,265.00 "," $1,132.50 ",11/20/2019,11/25/2019,Shipped
265604,985245, Quick Bite Convenience Stores, $923.00 ," $4,615.00 "," $2,307.50 ",11/20/2019,11/24/2019,Shipped
381024,785432, Park & Eat LLC, $391.00 ," $1,955.00 ", $977.50 ,11/20/2019,11/24/2019,Shipped
943508,785432, Park & Eat LLC, $299.00 ," $1,495.00 ", $747.50 ,11/19/2019,11/24/2019,Shipped
528584,152689, YT Restaurants, $642.00 ," $3,210.00 "," $1,605.00 ",11/19/2019,11/24/2019,Shipped
245772,452584, Acme Grocery Stores, $138.00 , $690.00 , $345.00 ,11/21/2019,11/23/2019,Shipped
186174,325698, Cascade Grovers, $452.00 ," $2,260.00 "," $1,130.00 ",11/21/2019,11/23/2019,Shipped
223330,785432, Park & Eat LLC, $658.00 ," $3,290.00 "," $1,645.00 ",11/17/2019,11/22/2019,Shipped
873488,985245, Quick Bite Convenience Stores, $697.00 ," $3,485.00 "," $1,742.50 ",11/17/2019,11/21/2019,Shipped
850528,985245, Quick Bite Convenience Stores, $219.00 ," $1,095.00 ", $547.50 ,11/17/2019,11/20/2019,Shipped
611942,785432, Park & Eat LLC, $338.00 ," $1,690.00 ", $845.00 ,11/15/2019,11/20/2019,Shipped
856914,325698, Cascade Grovers, $815.00 ," $4,075.00 "," $2,037.50 ",11/17/2019,11/19/2019,Shipped
773401,152689, YT Restaurants, $329.00 ," $1,645.00 ", $822.50 ,11/14/2019,11/19/2019,Shipped
977809,152689, YT Restaurants, $495.00 ," $2,475.00 "," $1,237.50 ",11/14/2019,11/19/2019,Shipped
512813,325698, Cascade Grovers, $171.00 , $855.00 , $427.50 ,11/16/2019,11/18/2019,Shipped
930963,985245, Quick Bite Convenience Stores, $372.00 ," $1,860.00 ", $930.00 ,11/14/2019,11/18/2019,Shipped
761312,152689, YT Restaurants, $762.00 ," $3,810.00 "," $1,905.00 ",11/13/2019,11/18/2019,Shipped
531702,325698, Cascade Grovers, $366.00 ," $1,830.00 ", $915.00 ,11/14/2019,11/16/2019,Shipped
351306,785432, Park & Eat LLC, $385.00 ," $1,925.00 ", $962.50 ,11/12/2019,11/16/2019,Shipped
682223,785432, Park & Eat LLC, $262.00 ," $1,310.00 ", $655.00 ,11/12/2019,11/16/2019,Shipped
294232,325698, Cascade Grovers, $174.00 , $870.00 , $435.00 ,11/12/2019,11/15/2019,Shipped
112953,785432, Park & Eat LLC, $697.00 ," $3,485.00 "," $1,742.50 ",11/11/2019,11/15/2019,Shipped
884365,152689, YT Restaurants, $251.00 ," $1,255.00 ", $627.50 ,11/10/2019,11/15/2019,Shipped
171954,152689, YT Restaurants, $537.00 ," $2,685.00 "," $1,342.50 ",11/10/2019,11/15/2019,Shipped
410390,785432, Park & Eat LLC, $748.00 ," $3,740.00 "," $1,870.00 ",11/9/2019,11/14/2019,Shipped
631974,785432, Park & Eat LLC, $630.00 ," $3,150.00 "," $1,575.00 ",11/9/2019,11/14/2019,Shipped
111037,985245, Quick Bite Convenience Stores, $360.00 ," $1,800.00 ", $900.00 ,11/9/2019,11/13/2019,Shipped
577742,985245, Quick Bite Convenience Stores, $323.00 ," $1,615.00 ", $807.50 ,11/9/2019,11/13/2019,Shipped
802648,785432, Park & Eat LLC, $485.00 ," $2,425.00 "," $1,212.50 ",11/8/2019,11/13/2019,Shipped
739541,325698, Cascade Grovers, $229.00 ," $1,145.00 ", $572.50 ,11/10/2019,11/12/2019,Shipped
283961,985245, Quick Bite Convenience Stores, $109.00 , $545.00 , $272.50 ,11/8/2019,11/12/2019,Shipped
455704,325698, Cascade Grovers, $878.00 ," $4,390.00 "," $2,195.00 ",11/8/2019,11/10/2019,Shipped
213160,985245, Quick Bite Convenience Stores, $769.00 ," $3,845.00 "," $1,922.50 ",11/6/2019,11/10/2019,Shipped
179818,152689, YT Restaurants, $238.00 ," $1,190.00 ", $595.00 ,11/5/2019,11/10/2019,Shipped
309977,152689, YT Restaurants, $556.00 ," $2,780.00 "," $1,390.00 ",11/5/2019,11/10/2019,Shipped
574909,325698, Cascade Grovers, $249.00 ," $1,245.00 ", $622.50 ,11/7/2019,11/9/2019,Shipped
461771,152689, YT Restaurants, $259.00 ," $1,295.00 ", $647.50 ,11/4/2019,11/9/2019,Shipped
257534,325698, Cascade Grovers, $897.00 ," $4,485.00 "," $2,242.50 ",11/6/2019,11/8/2019,Shipped
240525,985245, Quick Bite Convenience Stores, $292.00 ," $1,460.00 ", $730.00 ,11/4/2019,11/8/2019,Shipped
161268,152689, YT Restaurants, $326.00 ," $1,630.00 ", $815.00 ,11/3/2019,11/8/2019,Shipped
358505,985245, Quick Bite Convenience Stores, $406.00 ," $2,030.00 "," $1,015.00 ",11/3/2019,11/7/2019,Shipped
989761,152689, YT Restaurants, $660.00 ," $3,300.00 "," $1,650.00 ",11/2/2019,11/7/2019,Shipped
842981,325698, Cascade Grovers, $77.00 , $385.00 , $192.50 ,11/4/2019,11/6/2019,Shipped
286572,985245, Quick Bite Convenience Stores, $814.00 ," $4,070.00 "," $2,035.00 ",11/2/2019,11/6/2019,Shipped
958580,325698, Cascade Grovers, $308.00 ," $1,540.00 ", $770.00 ,11/3/2019,11/5/2019,Shipped
713293,325698, Cascade Grovers, $575.00 ," $2,875.00 "," $1,437.50 ",11/2/2019,11/5/2019,Shipped
890797,985245, Quick Bite Convenience Stores, $196.00 , $980.00 , $490.00 ,11/1/2019,11/5/2019,Shipped
787717,152689, YT Restaurants, $616.00 ," $3,080.00 "," $1,540.00 ",10/31/2019,11/5/2019,Shipped
490281,325698, Cascade Grovers, $352.00 ," $1,760.00 ", $880.00 ,11/1/2019,11/4/2019,Shipped
362101,785432, Park & Eat LLC, $177.00 , $885.00 , $442.50 ,10/31/2019,11/4/2019,Shipped
784781,152689, YT Restaurants, $255.00 ," $1,275.00 ", $637.50 ,10/30/2019,11/4/2019,Shipped
517097,325698, Cascade Grovers, $158.00 , $790.00 , $395.00 ,11/1/2019,11/3/2019,Shipped
784877,325698, Cascade Grovers, $597.00 ," $2,985.00 "," $1,492.50 ",10/31/2019,11/3/2019,Shipped
961134,325698, Cascade Grovers, $925.00 ," $4,625.00 "," $2,312.50 ",10/31/2019,11/2/2019,Shipped
404380,152689, YT Restaurants, $901.00 ," $4,505.00 "," $2,252.50 ",10/27/2019,11/1/2019,Shipped
686238,785432, Park & Eat LLC, $961.00 ," $4,805.00 "," $2,402.50 ",10/26/2019,10/31/2019,Shipped
678633,152689, YT Restaurants, $739.00 ," $3,695.00 "," $1,847.50 ",10/26/2019,10/31/2019,Shipped
292457,325698, Cascade Grovers, $284.00 ," $1,420.00 ", $710.00 ,10/28/2019,10/30/2019,Shipped
476117,785432, Park & Eat LLC, $269.00 ," $1,345.00 ", $672.50 ,10/25/2019,10/30/2019,Shipped
498604,785432, Park & Eat LLC, $578.00 ," $2,890.00 "," $1,445.00 ",10/25/2019,10/30/2019,Shipped
919956,985245, Quick Bite Convenience Stores, $775.00 ," $3,875.00 "," $1,937.50 ",10/26/2019,10/29/2019,Shipped
412809,325698, Cascade Grovers, $566.00 ," $2,830.00 "," $1,415.00 ",10/25/2019,10/28/2019,Shipped
845342,985245, Quick Bite Convenience Stores, $922.00 ," $4,610.00 "," $2,305.00 ",10/24/2019,10/28/2019,Shipped
186135,985245, Quick Bite Convenience Stores, $814.00 ," $4,070.00 "," $2,035.00 ",10/24/2019,10/28/2019,Shipped
979510,785432, Park & Eat LLC, $313.00 ," $1,565.00 ", $782.50 ,10/23/2019,10/28/2019,Shipped
807735,152689, YT Restaurants, $957.00 ," $4,785.00 "," $2,392.50 ",10/23/2019,10/28/2019,Shipped
796665,152689, YT Restaurants, $344.00 ," $1,720.00 ", $860.00 ,10/23/2019,10/28/2019,Shipped
726103,325698, Cascade Grovers, $263.00 ," $1,315.00 ", $657.50 ,10/25/2019,10/27/2019,Shipped
953387,325698, Cascade Grovers, $97.00 , $485.00 , $242.50 ,10/24/2019,10/27/2019,Shipped
587024,985245, Quick Bite Convenience Stores, $604.00 ," $3,020.00 "," $1,510.00 ",10/23/2019,10/27/2019,Shipped
614298,325698, Cascade Grovers, $380.00 ," $1,900.00 ", $950.00 ,10/24/2019,10/26/2019,Shipped
120299,325698, Cascade Grovers, $423.00 ," $2,115.00 "," $1,057.50 ",10/24/2019,10/26/2019,Shipped
829431,985245, Quick Bite Convenience Stores, $245.00 ," $1,225.00 ", $612.50 ,10/21/2019,10/25/2019,Shipped
930465,785432, Park & Eat LLC, $835.00 ," $4,175.00 "," $2,087.50 ",10/21/2019,10/25/2019,Shipped
473257,785432, Park & Eat LLC, $633.00 ," $3,165.00 "," $1,582.50 ",10/20/2019,10/25/2019,Shipped
214019,452584, Acme Grocery Stores, $923.00 ," $4,615.00 "," $2,307.50 ",10/22/2019,10/24/2019,Shipped
226405,325698, Cascade Grovers, $590.00 ," $2,950.00 "," $1,475.00 ",10/22/2019,10/24/2019,Shipped
797836,325698, Cascade Grovers, $229.00 ," $1,145.00 ", $572.50 ,10/21/2019,10/23/2019,Shipped
758575,325698, Cascade Grovers, $238.00 ," $1,190.00 ", $595.00 ,10/20/2019,10/22/2019,Shipped
793523,325698, Cascade Grovers, $738.00 ," $3,690.00 "," $1,845.00 ",10/20/2019,10/22/2019,Shipped
330390,985245, Quick Bite Convenience Stores, $136.00 , $680.00 , $340.00 ,10/19/2019,10/22/2019,Shipped
459749,985245, Quick Bite Convenience Stores, $585.00 ," $2,925.00 "," $1,462.50 ",10/18/2019,10/22/2019,Shipped
704302,152689, YT Restaurants, $469.00 ," $2,345.00 "," $1,172.50 ",10/15/2019,10/21/2019,Shipped
302491,985245, Quick Bite Convenience Stores, $668.00 ," $3,340.00 "," $1,670.00 ",10/16/2019,10/20/2019,Shipped
354196,785432, Park & Eat LLC, $343.00 ," $1,715.00 ", $857.50 ,10/15/2019,10/20/2019,Shipped
365626,785432, Park & Eat LLC, $100.00 , $500.00 , $250.00 ,10/15/2019,10/20/2019,Shipped
449940,985245, Quick Bite Convenience Stores, $404.00 ," $2,020.00 "," $1,010.00 ",10/15/2019,10/19/2019,Shipped
659072,985245, Quick Bite Convenience Stores, $67.00 , $335.00 , $167.50 ,10/15/2019,10/19/2019,Shipped
226522,152689, YT Restaurants, $162.00 , $810.00 , $405.00 ,10/13/2019,10/18/2019,Shipped
643770,452584, Acme Grocery Stores, $857.00 ," $4,285.00 "," $2,142.50 ",10/15/2019,10/17/2019,Shipped
721540,985245, Quick Bite Convenience Stores, $215.00 ," $1,075.00 ", $537.50 ,10/14/2019,10/17/2019,Shipped
797336,325698, Cascade Grovers, $269.00 ," $1,345.00 ", $672.50 ,10/14/2019,10/16/2019,Shipped
564810,325698, Cascade Grovers, $508.00 ," $2,540.00 "," $1,270.00 ",10/13/2019,10/16/2019,Shipped
863398,785432, Park & Eat LLC, $369.00 ," $1,845.00 ", $922.50 ,10/11/2019,10/15/2019,Shipped
405943,152689, YT Restaurants, $825.00 ," $4,125.00 "," $2,062.50 ",10/10/2019,10/15/2019,Shipped
960707,152689, YT Restaurants, $981.00 ," $4,905.00 "," $2,452.50 ",10/10/2019,10/15/2019,Shipped
310202,452584, Acme Grocery Stores, $514.00 ," $2,570.00 "," $1,285.00 ",10/12/2019,10/14/2019,Shipped
480409,785432, Park & Eat LLC, $339.00 ," $1,695.00 ", $847.50 ,10/9/2019,10/14/2019,Shipped
760452,152689, YT Restaurants, $312.00 ," $1,560.00 ", $780.00 ,10/9/2019,10/14/2019,Shipped
744796,152689, YT Restaurants, $226.00 ," $1,130.00 ", $565.00 ,10/9/2019,10/14/2019,Shipped
314698,325698, Cascade Grovers, $314.00 ," $1,570.00 ", $785.00 ,10/11/2019,10/13/2019,Shipped
917798,985245, Quick Bite Convenience Stores, $600.00 ," $3,000.00 "," $1,500.00 ",10/10/2019,10/13/2019,Shipped
172383,985245, Quick Bite Convenience Stores, $505.00 ," $2,525.00 "," $1,262.50 ",10/9/2019,10/13/2019,Shipped
285536,785432, Park & Eat LLC, $336.00 ," $1,680.00 ", $840.00 ,10/8/2019,10/13/2019,Shipped
916859,452584, Acme Grocery Stores, $616.00 ," $3,080.00 "," $1,540.00 ",10/10/2019,10/12/2019,Shipped
840033,325698, Cascade Grovers, $428.00 ," $2,140.00 "," $1,070.00 ",10/10/2019,10/12/2019,Shipped
911653,985245, Quick Bite Convenience Stores, $418.00 ," $2,090.00 "," $1,045.00 ",10/8/2019,10/12/2019,Shipped
290854,985245, Quick Bite Convenience Stores, $173.00 , $865.00 , $432.50 ,10/8/2019,10/12/2019,Shipped
994136,325698, Cascade Grovers, $493.00 ," $2,465.00 "," $1,232.50 ",10/9/2019,10/11/2019,Shipped
278761,152689, YT Restaurants, $612.00 ," $3,060.00 "," $1,530.00 ",10/6/2019,10/11/2019,Shipped
747466,325698, Cascade Grovers, $614.00 ," $3,070.00 "," $1,535.00 ",10/8/2019,10/10/2019,Shipped
825947,985245, Quick Bite Convenience Stores, $903.00 ," $4,515.00 "," $2,257.50 ",10/5/2019,10/9/2019,Shipped
303996,452584, Acme Grocery Stores, $155.00 , $775.00 , $387.50 ,10/6/2019,10/8/2019,Shipped
516335,152689, YT Restaurants, $633.00 ," $3,165.00 "," $1,582.50 ",10/3/2019,10/8/2019,Shipped
505829,785432, Park & Eat LLC, $940.00 ," $4,700.00 "," $2,350.00 ",10/2/2019,10/7/2019,Shipped
194107,152689, YT Restaurants, $333.00 ," $1,665.00 ", $832.50 ,10/2/2019,10/7/2019,Shipped
667198,785432, Park & Eat LLC, $577.00 ," $2,885.00 "," $1,442.50 ",10/1/2019,10/6/2019,Shipped
805493,452584, Acme Grocery Stores, $734.00 ," $3,670.00 "," $1,835.00 ",10/3/2019,10/5/2019,Shipped
299303,325698, Cascade Grovers, $959.00 ," $4,795.00 "," $2,397.50 ",10/3/2019,10/5/2019,Shipped
135594,152689, YT Restaurants, $623.00 ," $3,115.00 "," $1,557.50 ",9/30/2019,10/5/2019,Shipped
412250,152689, YT Restaurants, $578.00 ," $2,890.00 "," $1,445.00 ",9/30/2019,10/5/2019,Shipped
757506,152689, YT Restaurants, $236.00 ," $1,180.00 ", $590.00 ,9/30/2019,10/5/2019,Shipped
195176,785432, Park & Eat LLC, $78.00 , $390.00 , $195.00 ,9/29/2019,10/4/2019,Shipped
424927,152689, YT Restaurants, $774.00 ," $3,870.00 "," $1,935.00 ",9/29/2019,10/4/2019,Shipped
718833,325698, Cascade Grovers, $840.00 ," $4,200.00 "," $2,100.00 ",10/1/2019,10/3/2019,Shipped
972601,325698, Cascade Grovers, $249.00 ," $1,245.00 ", $622.50 ,9/30/2019,10/3/2019,Shipped
870893,785432, Park & Eat LLC, $512.00 ," $2,560.00 "," $1,280.00 ",9/28/2019,10/3/2019,Shipped
747519,152689, YT Restaurants, $331.00 ," $1,655.00 ", $827.50 ,9/28/2019,10/3/2019,Shipped
976135,152689, YT Restaurants, $274.00 ," $1,370.00 ", $685.00 ,9/28/2019,10/3/2019,Shipped
853845,985245, Quick Bite Convenience Stores, $946.00 ," $4,730.00 "," $2,365.00 ",9/28/2019,10/2/2019,Shipped
344802,325698, Cascade Grovers, $588.00 ," $2,940.00 "," $1,470.00 ",9/29/2019,10/1/2019,Shipped
492224,325698, Cascade Grovers, $990.00 ," $4,950.00 "," $2,475.00 ",9/29/2019,10/1/2019,Shipped
644402,985245, Quick Bite Convenience Stores, $697.00 ," $3,485.00 "," $1,742.50 ",9/27/2019,10/1/2019,Shipped
845397,785432, Park & Eat LLC, $891.00 ," $4,455.00 "," $2,227.50 ",9/26/2019,10/1/2019,Shipped
272470,452584, Acme Grocery Stores, $296.00 ," $1,480.00 ", $740.00 ,9/28/2019,9/30/2019,Shipped
747094,325698, Cascade Grovers, $851.00 ," $4,255.00 "," $2,127.50 ",9/28/2019,9/30/2019,Shipped
663741,152689, YT Restaurants, $311.00 ," $1,555.00 ", $777.50 ,9/25/2019,9/30/2019,Shipped
841929,785432, Park & Eat LLC, $774.00 ," $3,870.00 "," $1,935.00 ",9/24/2019,9/29/2019,Shipped
289201,985245, Quick Bite Convenience Stores, $450.00 ," $2,250.00 "," $1,125.00 ",9/23/2019,9/27/2019,Shipped
159499,785432, Park & Eat LLC, $287.00 ," $1,435.00 ", $717.50 ,9/22/2019,9/26/2019,Shipped
872821,785432, Park & Eat LLC, $614.00 ," $3,070.00 "," $1,535.00 ",9/21/2019,9/26/2019,Shipped
955657,152689, YT Restaurants, $339.00 ," $1,695.00 ", $847.50 ,9/21/2019,9/26/2019,Shipped
732223,152689, YT Restaurants, $921.00 ," $4,605.00 "," $2,302.50 ",9/20/2019,9/25/2019,Shipped
670839,325698, Cascade Grovers, $435.00 ," $2,175.00 "," $1,087.50 ",9/21/2019,9/24/2019,Shipped
993663,985245, Quick Bite Convenience Stores, $392.00 ," $1,960.00 ", $980.00 ,9/21/2019,9/24/2019,Shipped
271203,985245, Quick Bite Convenience Stores, $869.00 ," $4,345.00 "," $2,172.50 ",9/20/2019,9/24/2019,Shipped
484697,985245, Quick Bite Convenience Stores, $217.00 ," $1,085.00 ", $542.50 ,9/18/2019,9/22/2019,Shipped
531530,152689, YT Restaurants, $65.00 , $325.00 , $162.50 ,9/17/2019,9/22/2019,Shipped
312589,325698, Cascade Grovers, $713.00 ," $3,565.00 "," $1,782.50 ",9/19/2019,9/21/2019,Shipped
836721,985245, Quick Bite Convenience Stores, $476.00 ," $2,380.00 "," $1,190.00 ",9/17/2019,9/21/2019,Shipped
927686,152689, YT Restaurants, $314.00 ," $1,570.00 ", $785.00 ,9/16/2019,9/21/2019,Shipped
780102,325698, Cascade Grovers, $229.00 ," $1,145.00 ", $572.50 ,9/18/2019,9/20/2019,Shipped
